exam_type,category,prompt,choice1,choice2,choice3,choice4,correct_answer,model_answer,key_points,explanation,difficulty,image_url,tags,source,source_year,reference_text,code_snippet,code_language,image_urls,certificate_id
PRACTICAL_WRITTEN_RESPONSE,2-1 자연어 처리 기본,다음 설명에 해당하는 용어를 쓰시오.,,,,,,In-Context Learning,In-Context Learning,In-Context Learning: 모델 파라미터를 갱신하지 않고 프롬프트의 설명이나 예시만으로 새 과제를 수행하는 방식,medium,,AI시험|단답형|2-1 자연어 처리 기본,2-1. 자연어 처리 기본 PDF 강의 정리본,,모델 파라미터를 갱신하지 않고 프롬프트의 설명이나 예시만으로 새 과제를 수행하는 방식,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,텍스트 파운데이션 모델,사전 학습,디코딩,Temperature,1,,,텍스트 파운데이션 모델: 대규모 텍스트로 사전 학습되어 다양한 자연어 과제에 적응할 수 있는 범용 기반 모델,easy,,AI시험|객관식|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,대규모 텍스트로 사전 학습되어 다양한 자연어 과제에 적응할 수 있는 범용 기반 모델,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,텍스트 파운데이션 모델에 대한 설명으로 가장 적절한 것은?,대규모 데이터에서 일반적인 언어 패턴과 지식을 먼저 학습하는 단계,언어 모델의 다음 토큰 확률 분포에서 실제 출력 토큰을 선택하는 과정,토큰 확률 분포의 평탄함을 조절해 출력의 무작위성과 다양성을 제어하는 값,대규모 텍스트로 사전 학습되어 다양한 자연어 과제에 적응할 수 있는 범용 기반 모델,4,,,텍스트 파운데이션 모델: 대규모 텍스트로 사전 학습되어 다양한 자연어 과제에 적응할 수 있는 범용 기반 모델,hard,,AI시험|객관식|개념비교|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,텍스트 파운데이션 모델,텍스트 파운데이션 모델,텍스트 파운데이션 모델: 대규모 텍스트로 사전 학습되어 다양한 자연어 과제에 적응할 수 있는 범용 기반 모델,easy,,AI시험|단답형|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,대규모 텍스트로 사전 학습되어 다양한 자연어 과제에 적응할 수 있는 범용 기반 모델,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,지시 학습,그리디 디코딩,Top-K 샘플링,사전 학습,4,,,사전 학습: 대규모 데이터에서 일반적인 언어 패턴과 지식을 먼저 학습하는 단계,medium,,AI시험|객관식|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,대규모 데이터에서 일반적인 언어 패턴과 지식을 먼저 학습하는 단계,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,사전 학습에 대한 설명으로 가장 적절한 것은?,각 생성 단계에서 확률이 가장 높은 토큰 하나를 선택하는 방법,확률이 높은 상위 K개 토큰만 후보로 남겨 샘플링하는 방법,대규모 데이터에서 일반적인 언어 패턴과 지식을 먼저 학습하는 단계,지시문과 그에 맞는 응답 데이터로 모델이 사용자의 명령을 따르도록 조정하는 학습,3,,,사전 학습: 대규모 데이터에서 일반적인 언어 패턴과 지식을 먼저 학습하는 단계,medium,,AI시험|객관식|개념비교|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,사전 학습,사전 학습,사전 학습: 대규모 데이터에서 일반적인 언어 패턴과 지식을 먼저 학습하는 단계,medium,,AI시험|단답형|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,대규모 데이터에서 일반적인 언어 패턴과 지식을 먼저 학습하는 단계,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,빔 서치,Top-P 샘플링,지시 학습,선호 학습,3,,,지시 학습: 지시문과 그에 맞는 응답 데이터로 모델이 사용자의 명령을 따르도록 조정하는 학습,medium,,AI시험|객관식|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,지시문과 그에 맞는 응답 데이터로 모델이 사용자의 명령을 따르도록 조정하는 학습,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,지시 학습에 대한 설명으로 가장 적절한 것은?,누적 확률이 P에 도달하는 최소 토큰 집합에서 샘플링하는 방법,지시문과 그에 맞는 응답 데이터로 모델이 사용자의 명령을 따르도록 조정하는 학습,여러 응답에 대한 인간 또는 평가자의 선호 정보를 사용해 바람직한 출력을 학습하는 과정,여러 개의 유망한 토큰 시퀀스 후보를 유지하며 전체 확률이 높은 출력을 찾는 방법,2,,,지시 학습: 지시문과 그에 맞는 응답 데이터로 모델이 사용자의 명령을 따르도록 조정하는 학습,medium,,AI시험|객관식|개념비교|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,지시 학습,지시 학습,지시 학습: 지시문과 그에 맞는 응답 데이터로 모델이 사용자의 명령을 따르도록 조정하는 학습,medium,,AI시험|단답형|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,지시문과 그에 맞는 응답 데이터로 모델이 사용자의 명령을 따르도록 조정하는 학습,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,프롬프트 엔지니어링,선호 학습,디코딩,샘플링,2,,,선호 학습: 여러 응답에 대한 인간 또는 평가자의 선호 정보를 사용해 바람직한 출력을 학습하는 과정,medium,,AI시험|객관식|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,여러 응답에 대한 인간 또는 평가자의 선호 정보를 사용해 바람직한 출력을 학습하는 과정,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,선호 학습에 대한 설명으로 가장 적절한 것은?,여러 응답에 대한 인간 또는 평가자의 선호 정보를 사용해 바람직한 출력을 학습하는 과정,언어 모델의 다음 토큰 확률 분포에서 실제 출력 토큰을 선택하는 과정,확률 분포에 따라 토큰을 무작위로 뽑아 다양한 출력을 만드는 디코딩 방법,"원하는 출력이 나오도록 모델 입력의 지시, 맥락, 예시를 설계하는 활동",1,,,선호 학습: 여러 응답에 대한 인간 또는 평가자의 선호 정보를 사용해 바람직한 출력을 학습하는 과정,medium,,AI시험|객관식|개념비교|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,선호 학습,선호 학습,선호 학습: 여러 응답에 대한 인간 또는 평가자의 선호 정보를 사용해 바람직한 출력을 학습하는 과정,medium,,AI시험|단답형|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,여러 응답에 대한 인간 또는 평가자의 선호 정보를 사용해 바람직한 출력을 학습하는 과정,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,디코딩,그리디 디코딩,Temperature,제로샷 프롬프팅,1,,,디코딩: 언어 모델의 다음 토큰 확률 분포에서 실제 출력 토큰을 선택하는 과정,medium,,AI시험|객관식|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,언어 모델의 다음 토큰 확률 분포에서 실제 출력 토큰을 선택하는 과정,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,디코딩에 대한 설명으로 가장 적절한 것은?,각 생성 단계에서 확률이 가장 높은 토큰 하나를 선택하는 방법,토큰 확률 분포의 평탄함을 조절해 출력의 무작위성과 다양성을 제어하는 값,과제 예시 없이 지시만 제공해 모델이 작업을 수행하게 하는 방식,언어 모델의 다음 토큰 확률 분포에서 실제 출력 토큰을 선택하는 과정,4,,,디코딩: 언어 모델의 다음 토큰 확률 분포에서 실제 출력 토큰을 선택하는 과정,hard,,AI시험|객관식|개념비교|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,디코딩,디코딩,디코딩: 언어 모델의 다음 토큰 확률 분포에서 실제 출력 토큰을 선택하는 과정,medium,,AI시험|단답형|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,언어 모델의 다음 토큰 확률 분포에서 실제 출력 토큰을 선택하는 과정,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,빔 서치,Top-K 샘플링,퓨샷 프롬프팅,그리디 디코딩,4,,,그리디 디코딩: 각 생성 단계에서 확률이 가장 높은 토큰 하나를 선택하는 방법,easy,,AI시험|객관식|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,각 생성 단계에서 확률이 가장 높은 토큰 하나를 선택하는 방법,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,그리디 디코딩에 대한 설명으로 가장 적절한 것은?,확률이 높은 상위 K개 토큰만 후보로 남겨 샘플링하는 방법,프롬프트 안에 소수의 입력·출력 예시를 제공하는 방식,각 생성 단계에서 확률이 가장 높은 토큰 하나를 선택하는 방법,여러 개의 유망한 토큰 시퀀스 후보를 유지하며 전체 확률이 높은 출력을 찾는 방법,3,,,그리디 디코딩: 각 생성 단계에서 확률이 가장 높은 토큰 하나를 선택하는 방법,medium,,AI시험|객관식|개념비교|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,그리디 디코딩,그리디 디코딩,그리디 디코딩: 각 생성 단계에서 확률이 가장 높은 토큰 하나를 선택하는 방법,easy,,AI시험|단답형|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,각 생성 단계에서 확률이 가장 높은 토큰 하나를 선택하는 방법,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,Top-P 샘플링,환각,빔 서치,샘플링,3,,,빔 서치: 여러 개의 유망한 토큰 시퀀스 후보를 유지하며 전체 확률이 높은 출력을 찾는 방법,medium,,AI시험|객관식|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,여러 개의 유망한 토큰 시퀀스 후보를 유지하며 전체 확률이 높은 출력을 찾는 방법,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,빔 서치에 대한 설명으로 가장 적절한 것은?,언어 모델이 사실이 아니거나 근거가 없는 내용을 그럴듯하게 생성하는 현상,여러 개의 유망한 토큰 시퀀스 후보를 유지하며 전체 확률이 높은 출력을 찾는 방법,확률 분포에 따라 토큰을 무작위로 뽑아 다양한 출력을 만드는 디코딩 방법,누적 확률이 P에 도달하는 최소 토큰 집합에서 샘플링하는 방법,2,,,빔 서치: 여러 개의 유망한 토큰 시퀀스 후보를 유지하며 전체 확률이 높은 출력을 찾는 방법,medium,,AI시험|객관식|개념비교|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,빔 서치,빔 서치,빔 서치: 여러 개의 유망한 토큰 시퀀스 후보를 유지하며 전체 확률이 높은 출력을 찾는 방법,medium,,AI시험|단답형|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,여러 개의 유망한 토큰 시퀀스 후보를 유지하며 전체 확률이 높은 출력을 찾는 방법,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,텍스트 파운데이션 모델,샘플링,Temperature,프롬프트 엔지니어링,2,,,샘플링: 확률 분포에 따라 토큰을 무작위로 뽑아 다양한 출력을 만드는 디코딩 방법,medium,,AI시험|객관식|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,확률 분포에 따라 토큰을 무작위로 뽑아 다양한 출력을 만드는 디코딩 방법,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,샘플링에 대한 설명으로 가장 적절한 것은?,확률 분포에 따라 토큰을 무작위로 뽑아 다양한 출력을 만드는 디코딩 방법,토큰 확률 분포의 평탄함을 조절해 출력의 무작위성과 다양성을 제어하는 값,"원하는 출력이 나오도록 모델 입력의 지시, 맥락, 예시를 설계하는 활동",대규모 텍스트로 사전 학습되어 다양한 자연어 과제에 적응할 수 있는 범용 기반 모델,1,,,샘플링: 확률 분포에 따라 토큰을 무작위로 뽑아 다양한 출력을 만드는 디코딩 방법,medium,,AI시험|객관식|개념비교|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,샘플링,샘플링,샘플링: 확률 분포에 따라 토큰을 무작위로 뽑아 다양한 출력을 만드는 디코딩 방법,medium,,AI시험|단답형|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,확률 분포에 따라 토큰을 무작위로 뽑아 다양한 출력을 만드는 디코딩 방법,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,Temperature,Top-K 샘플링,제로샷 프롬프팅,사전 학습,1,,,Temperature: 토큰 확률 분포의 평탄함을 조절해 출력의 무작위성과 다양성을 제어하는 값,medium,,AI시험|객관식|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,토큰 확률 분포의 평탄함을 조절해 출력의 무작위성과 다양성을 제어하는 값,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,Temperature에 대한 설명으로 가장 적절한 것은?,확률이 높은 상위 K개 토큰만 후보로 남겨 샘플링하는 방법,과제 예시 없이 지시만 제공해 모델이 작업을 수행하게 하는 방식,대규모 데이터에서 일반적인 언어 패턴과 지식을 먼저 학습하는 단계,토큰 확률 분포의 평탄함을 조절해 출력의 무작위성과 다양성을 제어하는 값,4,,,Temperature: 토큰 확률 분포의 평탄함을 조절해 출력의 무작위성과 다양성을 제어하는 값,hard,,AI시험|객관식|개념비교|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,Temperature,Temperature,Temperature: 토큰 확률 분포의 평탄함을 조절해 출력의 무작위성과 다양성을 제어하는 값,medium,,AI시험|단답형|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,토큰 확률 분포의 평탄함을 조절해 출력의 무작위성과 다양성을 제어하는 값,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,Top-P 샘플링,퓨샷 프롬프팅,지시 학습,Top-K 샘플링,4,,,Top-K 샘플링: 확률이 높은 상위 K개 토큰만 후보로 남겨 샘플링하는 방법,medium,,AI시험|객관식|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,확률이 높은 상위 K개 토큰만 후보로 남겨 샘플링하는 방법,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,Top-K 샘플링에 대한 설명으로 가장 적절한 것은?,프롬프트 안에 소수의 입력·출력 예시를 제공하는 방식,지시문과 그에 맞는 응답 데이터로 모델이 사용자의 명령을 따르도록 조정하는 학습,확률이 높은 상위 K개 토큰만 후보로 남겨 샘플링하는 방법,누적 확률이 P에 도달하는 최소 토큰 집합에서 샘플링하는 방법,3,,,Top-K 샘플링: 확률이 높은 상위 K개 토큰만 후보로 남겨 샘플링하는 방법,medium,,AI시험|객관식|개념비교|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,Top-K 샘플링,Top-K 샘플링,Top-K 샘플링: 확률이 높은 상위 K개 토큰만 후보로 남겨 샘플링하는 방법,medium,,AI시험|단답형|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,확률이 높은 상위 K개 토큰만 후보로 남겨 샘플링하는 방법,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,환각,선호 학습,Top-P 샘플링,프롬프트 엔지니어링,3,,,Top-P 샘플링: 누적 확률이 P에 도달하는 최소 토큰 집합에서 샘플링하는 방법,easy,,AI시험|객관식|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,누적 확률이 P에 도달하는 최소 토큰 집합에서 샘플링하는 방법,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,Top-P 샘플링에 대한 설명으로 가장 적절한 것은?,여러 응답에 대한 인간 또는 평가자의 선호 정보를 사용해 바람직한 출력을 학습하는 과정,누적 확률이 P에 도달하는 최소 토큰 집합에서 샘플링하는 방법,"원하는 출력이 나오도록 모델 입력의 지시, 맥락, 예시를 설계하는 활동",언어 모델이 사실이 아니거나 근거가 없는 내용을 그럴듯하게 생성하는 현상,2,,,Top-P 샘플링: 누적 확률이 P에 도달하는 최소 토큰 집합에서 샘플링하는 방법,medium,,AI시험|객관식|개념비교|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,Top-P 샘플링,Top-P 샘플링,Top-P 샘플링: 누적 확률이 P에 도달하는 최소 토큰 집합에서 샘플링하는 방법,easy,,AI시험|단답형|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,누적 확률이 P에 도달하는 최소 토큰 집합에서 샘플링하는 방법,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,디코딩,프롬프트 엔지니어링,제로샷 프롬프팅,텍스트 파운데이션 모델,2,,,"프롬프트 엔지니어링: 원하는 출력이 나오도록 모델 입력의 지시, 맥락, 예시를 설계하는 활동",medium,,AI시험|객관식|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,"원하는 출력이 나오도록 모델 입력의 지시, 맥락, 예시를 설계하는 활동",,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,프롬프트 엔지니어링에 대한 설명으로 가장 적절한 것은?,"원하는 출력이 나오도록 모델 입력의 지시, 맥락, 예시를 설계하는 활동",과제 예시 없이 지시만 제공해 모델이 작업을 수행하게 하는 방식,대규모 텍스트로 사전 학습되어 다양한 자연어 과제에 적응할 수 있는 범용 기반 모델,언어 모델의 다음 토큰 확률 분포에서 실제 출력 토큰을 선택하는 과정,1,,,"프롬프트 엔지니어링: 원하는 출력이 나오도록 모델 입력의 지시, 맥락, 예시를 설계하는 활동",medium,,AI시험|객관식|개념비교|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,프롬프트 엔지니어링,프롬프트 엔지니어링,"프롬프트 엔지니어링: 원하는 출력이 나오도록 모델 입력의 지시, 맥락, 예시를 설계하는 활동",medium,,AI시험|단답형|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,"원하는 출력이 나오도록 모델 입력의 지시, 맥락, 예시를 설계하는 활동",,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,제로샷 프롬프팅,퓨샷 프롬프팅,사전 학습,그리디 디코딩,1,,,제로샷 프롬프팅: 과제 예시 없이 지시만 제공해 모델이 작업을 수행하게 하는 방식,medium,,AI시험|객관식|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,과제 예시 없이 지시만 제공해 모델이 작업을 수행하게 하는 방식,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,제로샷 프롬프팅에 대한 설명으로 가장 적절한 것은?,프롬프트 안에 소수의 입력·출력 예시를 제공하는 방식,대규모 데이터에서 일반적인 언어 패턴과 지식을 먼저 학습하는 단계,각 생성 단계에서 확률이 가장 높은 토큰 하나를 선택하는 방법,과제 예시 없이 지시만 제공해 모델이 작업을 수행하게 하는 방식,4,,,제로샷 프롬프팅: 과제 예시 없이 지시만 제공해 모델이 작업을 수행하게 하는 방식,hard,,AI시험|객관식|개념비교|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,제로샷 프롬프팅,제로샷 프롬프팅,제로샷 프롬프팅: 과제 예시 없이 지시만 제공해 모델이 작업을 수행하게 하는 방식,medium,,AI시험|단답형|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,과제 예시 없이 지시만 제공해 모델이 작업을 수행하게 하는 방식,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,환각,지시 학습,빔 서치,퓨샷 프롬프팅,4,,,퓨샷 프롬프팅: 프롬프트 안에 소수의 입력·출력 예시를 제공하는 방식,medium,,AI시험|객관식|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,프롬프트 안에 소수의 입력·출력 예시를 제공하는 방식,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,퓨샷 프롬프팅에 대한 설명으로 가장 적절한 것은?,지시문과 그에 맞는 응답 데이터로 모델이 사용자의 명령을 따르도록 조정하는 학습,여러 개의 유망한 토큰 시퀀스 후보를 유지하며 전체 확률이 높은 출력을 찾는 방법,프롬프트 안에 소수의 입력·출력 예시를 제공하는 방식,언어 모델이 사실이 아니거나 근거가 없는 내용을 그럴듯하게 생성하는 현상,3,,,퓨샷 프롬프팅: 프롬프트 안에 소수의 입력·출력 예시를 제공하는 방식,medium,,AI시험|객관식|개념비교|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,퓨샷 프롬프팅,퓨샷 프롬프팅,퓨샷 프롬프팅: 프롬프트 안에 소수의 입력·출력 예시를 제공하는 방식,medium,,AI시험|단답형|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,프롬프트 안에 소수의 입력·출력 예시를 제공하는 방식,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,선호 학습,샘플링,환각,텍스트 파운데이션 모델,3,,,환각: 언어 모델이 사실이 아니거나 근거가 없는 내용을 그럴듯하게 생성하는 현상,medium,,AI시험|객관식|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,언어 모델이 사실이 아니거나 근거가 없는 내용을 그럴듯하게 생성하는 현상,,,,,ai-exam
WRITTEN_CBT,2-2 텍스트 파운데이션 모델,환각에 대한 설명으로 가장 적절한 것은?,확률 분포에 따라 토큰을 무작위로 뽑아 다양한 출력을 만드는 디코딩 방법,언어 모델이 사실이 아니거나 근거가 없는 내용을 그럴듯하게 생성하는 현상,대규모 텍스트로 사전 학습되어 다양한 자연어 과제에 적응할 수 있는 범용 기반 모델,여러 응답에 대한 인간 또는 평가자의 선호 정보를 사용해 바람직한 출력을 학습하는 과정,2,,,환각: 언어 모델이 사실이 아니거나 근거가 없는 내용을 그럴듯하게 생성하는 현상,medium,,AI시험|객관식|개념비교|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,2-2 텍스트 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,환각,환각,환각: 언어 모델이 사실이 아니거나 근거가 없는 내용을 그럴듯하게 생성하는 현상,medium,,AI시험|단답형|2-2 텍스트 파운데이션 모델,2-2. 텍스트 파운데이션 모델 PDF 강의 정리본,,언어 모델이 사실이 아니거나 근거가 없는 내용을 그럴듯하게 생성하는 현상,,,,,ai-exam
WRITTEN_CBT,3-1 딥러닝·영상 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,CNN,합성곱,풀링,잔차 연결,1,,,CNN: 국소 연결과 가중치 공유를 활용해 이미지의 공간적 특징을 추출하는 신경망,easy,,AI시험|객관식|3-1 딥러닝·영상 모델,3-1. 딥러닝 영상 모델 PDF 강의 정리본,,국소 연결과 가중치 공유를 활용해 이미지의 공간적 특징을 추출하는 신경망,,,,,ai-exam
WRITTEN_CBT,3-1 딥러닝·영상 모델,CNN에 대한 설명으로 가장 적절한 것은?,작은 커널을 입력 위로 이동시키며 국소 패턴을 계산하는 연산,특징 맵의 공간 크기를 줄여 계산량과 위치 변화 민감도를 낮추는 연산,블록의 입력을 변환 결과에 직접 더해 기울기 흐름을 돕는 연결,국소 연결과 가중치 공유를 활용해 이미지의 공간적 특징을 추출하는 신경망,4,,,CNN: 국소 연결과 가중치 공유를 활용해 이미지의 공간적 특징을 추출하는 신경망,hard,,AI시험|객관식|개념비교|3-1 딥러닝·영상 모델,3-1. 딥러닝 영상 모델 PDF 강의 정리본,,,,,,,ai-exam
