exam_type,category,prompt,choice1,choice2,choice3,choice4,correct_answer,model_answer,key_points,explanation,difficulty,image_url,tags,source,source_year,reference_text,code_snippet,code_language,image_urls,certificate_id
WRITTEN_CBT,임베디드 소프트웨어,n개의 정점을 가지는 그래프에서 n개의 정점을 연결하는 최소의 간선 수는 얼마인가?,n,n-1,n+1,n^2,2,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2021-09-12 문제 67,2021,,,,,embedded-engineer
WRITTEN_CBT,임베디드 소프트웨어,프로젝트 일정 계획에 사용하는 CPM(Critical Path Method) 네트워크에 대한 설명으로 틀린 것은?,원형 노드에는 작업 이름과 소요기간을 적는다.,박스노드는 프로젝트의 중간 점검을 뜻하는 이정표이다.,간선은 작업 사이의 전후 의존 관계를 나타낸다.,선형 작업이 완료되지 않아도 다음 작업을 진행할 수가 있다.,4,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2021-09-12 문제 68,2021,,,,,embedded-engineer
WRITTEN_CBT,임베디드 소프트웨어,아래 그래프의 정점 A에서 시작하는 깊이우선탑색(depth first search) 경로로 옳은 것은?,A-B-D-G-E-C-F,A-B-D-G-C-E-F,A-B-C-D-E-F-G,A-B-D-G-F-C-E,1,,,,medium,/static/images/Engineer_Embedded/20210912/rId12.png,임베디드 기사|필기|기출,임베디드기사 2021-09-12 문제 69,2021,,,,,embedded-engineer
WRITTEN_CBT,임베디드 소프트웨어,자료구조 중 스택(Stack)의 산술식 A+B*C/D의 Postfix 표기법으로 옳은 것은?,A+B*C/D,+*AB/CD,*+AB/CD,AB+CD/*,4,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2021-09-12 문제 70,2021,,,,,embedded-engineer
WRITTEN_CBT,임베디드 소프트웨어,소프트웨어 설계 시 고려사항으로 거리가 먼 것은?,적당한 모듈의 크기를 유지하고 모듈 간의 결합도는 높게 한다.,모듈은 독립적인 기능을 갖도록 설계해야 한다.,모듈 간과 외부 개체 간의 연결 복잡성을 줄이는 인터페이스를 가져야 한다.,전체적으로 포괄적인 개념을 설계한 후 차례로 세분화하고 구체화시킨다.,1,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2021-09-12 문제 71,2021,,,,,embedded-engineer
WRITTEN_CBT,임베디드 소프트웨어,객체지향기법에서 캡슐화에 대한 설명으로 틀린 것은?,응집도가 높아진다.,재사용이 용이하다.,결합도가 높아진다.,인터페이스를 단순화시킬 수 있다.,3,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2021-09-12 문제 72,2021,,,,,embedded-engineer
WRITTEN_CBT,임베디드 소프트웨어,C언어 코드의 실행결과는?,r,i,ing!,compile 오류,4,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2021-09-12 문제 73,2021,,,,,embedded-engineer
WRITTEN_CBT,임베디드 소프트웨어,간트차트(Gantt Chart)에 대한 설명으로 틀린 것은?,"노드와 간선으로 구성되며 원 노드에는 작업을, 간선에는 낙관치, 기대치, 비관치를 표시한다.",중간 목표 미달성 시 그 이유와 기간을 예측할 수 있게 한다.,사용자와의 문제점이나 예산의 초과 지출 등도 관리할 수 있게 한다.,작업 경로는 표시할 수 없으며 계획의 변화에 대한 적응성이 약하다.,1,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2021-09-12 문제 74,2021,,,,,embedded-engineer
WRITTEN_CBT,임베디드 소프트웨어,다음 중 널 포인터(null pointer)가 존재하지 않는 구조는 어느 것인가?,원형 연결 리스트,단순 연결 리스트,이중 연결 리스트,다중 연결 리스트,1,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2021-09-12 문제 75,2021,,,,,embedded-engineer
WRITTEN_CBT,임베디드 소프트웨어,"다음과 같이 변수를 선언하였을 때 *p+3, *(p+3)의 값을 나열한 것으로 옳은것은?","13, 20","13, 40","30, 13","40, 13",2,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2021-09-12 문제 76,2021,,,,,embedded-engineer
WRITTEN_CBT,임베디드 소프트웨어,객체지향 프로그래밍에서 객체가 메세지를 받아서 실행해야 할 객체의 구체적인 연산을 정의한 것은?,Entity,Softer,Method,Class,3,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2021-09-12 문제 77,2021,,,,,embedded-engineer
WRITTEN_CBT,임베디드 소프트웨어,C++에서 다음과 같이 선언한 것을 무엇이라고 하는가?,가상함수 (virtual function),순가상함수 (pure virtual function),추상함수 (abstract function),순추상함수 (pure abstract function),2,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2021-09-12 문제 78,2021,,,,,embedded-engineer
WRITTEN_CBT,임베디드 소프트웨어,C언어 코드의 실행 결과로 “X”가 몇 개 출력되는가?,15,40,45,50,4,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2021-09-12 문제 79,2021,,,,,embedded-engineer
WRITTEN_CBT,임베디드 소프트웨어,C++ 언어의 생성자 함수와 소멸자 함수에 대한 설명으로 틀린 것은?,생성자 함수는 변환 값(return value)를 가지지 않는다.,생성자 함수는 함수 중복정의(overloading)가 불가능하다.,소멸자 함수는 객체가 소멸되는 시점에 호출된다.,소멸자 함수는 매개변수가 없다.,2,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2021-09-12 문제 80,2021,,,,,embedded-engineer
WRITTEN_CBT,임베디드 하드웨어,16비트 버스를 갖는 메모리에서도 효율적으로 사용할 수 있도록 ARM 명령어들을 16비트로 압축한 명령어 세트는?,FIQ,IRQ,MMU,THUMB,4,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 1,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 하드웨어,중앙처리장치의 구성요소 중에서 프로그램 실행 도중 분기(Jump)가 발생할 때 가장 먼저 내용을 변화시켜 주어야 하는 것은 어느 것인가?,명령 레지스터(IR),프로그램카운터(PC),누산기(Accumulator),인덱스 레지스터(Index Register),2,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 2,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 하드웨어,가상기억(virtual memory) 장치의 가장 큰 목적은?,접근시간의 단축,부족한 메모리 공간의 확대,동시에 여러 단어의 탐색,단순한 주소지정 방식 사용,2,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 4,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 하드웨어,Memory mapped I/O 방식을 가장 잘 설명한 것은?,"I2C, SPI 같은 버스를 사용하고 있다.",입출력 Port를 어드레스 하는 인스트럭션이 따로 있다.,주메모리의 일부 영역을 I/O 장치의 레지스터와 매핑하는 방식이다.,별도의 주소공간을 이용하기 위해 CPU는 별도의 명령어 집합을 필요로 한다.,3,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 5,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 하드웨어,"다음 중 더하기, 빼기, 루프 세 가지 명령어만 있는 CPU가 있을 떄 그에 대한 설명으로 옳은 것은?",2가지 변수 값만 더하기 빼기가 가능하다.,특정 패턴 값을 찾는 연산은 할 수 없다.,7/2라는 나눗셈은 뺴기를 일정한 루프를 반복처리해서 그 몫만 알 수 있다.,7*2라는 곱셈은 더하기를 일정한 루프를 반복처리해서 그 값을 구할 수 있다.,4,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 6,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 하드웨어,UART 프레임에 대한 설명으로 틀린 것은?,"8개의 데이터 비트, NONE 패리티, 1 정지비트를 사용한다.","시작(Start) 비트는 항상 Low이며, 정지(Stop) 비트는 항상 High이다.",0~255의 값을 가지는 바이너리 데이터를 보낼 수 있다.,데이터 전송은 상위비트(Most Significant Bit)를 먼저 보낸다.,4,,,,medium,/static/images/Engineer_Embedded/20190921/rId7.png,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 7,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 하드웨어,데이지 체인(Daisy Chain) 방식에서 체인 형태로 연결되는 신호는?,주소 버스,데이터 버스,인터럽트 요청 신호,인터럽트 확인 신호,4,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 8,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 하드웨어,서미스터(thermistor)라는 트랜드듀서에서 온도변화에 응답하는 것은?,전압,전류,저항,커페시터,3,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 9,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 하드웨어,네트워크에 관한 설명으로 틀린 것은?,와이파이(Wi-Fi)는 무선데이터 전송 시스템을 지칭한다.,이더넷은 가장 대표적인 초광대역(UWB:Ultra Wide Band) 무선기술이다.,이더넷은 CSMA/CD(Carrier Sense Multiple Access/Collision Detection) 방식을 사용한다.,"와이파이는 초고속 인터넷망에 무선접속장치(AP)를 설치해 노트북, 컴퓨터, 스마트폰 등을 통해 무선으로 인터넷에 연결할 수 있다.",2,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 12,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 하드웨어,규모별 임베디드 소프트웨어 플랫폼의 종류가 아닌 것은?,표준형,나노형,스마트형,마이크로형,3,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 14,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 하드웨어,2진수 연산 00110001② - 00111010(2)를 계산한 결과로 옳은 것은?,00001001,10001001,11110111,11110110,3,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 15,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 하드웨어,다음 그림의 회로 명칭은 무엇인가?,3단 2진 계수기,MOD 6 계수기,6진 리셋형 계수기,MOD 5 계수기,2,,,,medium,/static/images/Engineer_Embedded/20190921/rId11.png,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 17,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 하드웨어,GPIO 에 대한 설명으로 틀린 것은?,Signed Integer로 정의된다.,특정 디바이스를 제어할 수 있다.,시스템에서 gpio-request()를 사용하여 할당한다.,다용도 입출력 포트를 소프트웨어와 연동시켜서 입출력을 한다.,1,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 18,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 하드웨어,RAM과 ROM의 특징을 모두 가진 기억장치로 전원이 끊겨도 기억된 내용을 그대로 유지하는 비휘발성 기억 장치는?,PROM,DRAM,EPROM,Flash Memory,4,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 19,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 하드웨어,"무선랜, 와이파이(Wi-Fi)라고 부르는 무선 네트워크에 사용되는 IEEE 표준 기술은?",IEEE 802.1,IEEE 802.3,IEEE 802.5,IEEE 802.11,4,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 20,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 펌웨어,임베디드 시스템에서 전력 소비가 가장 적은 것은?,LCD,CPU,Sound Card,Memory-Network Card,4,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 21,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 펌웨어,CPU의 전력 관리 중 슬립(Sleep) 모드에 대한 설명으로 가장 옳은 것은?,CPU와 대부분의 주변 장치에 대한 전원이 꺼진 상태로 최저의 전력을 소비하는 모드이다.,여러 프로세스 클럭들이 중지된 상태를 의미한다.,프로세서는 대부분의 시간을 사용자나 외부로부터 이벤트가 발생하기를 기다리는 상태이다.,타이머 인터럽트 처리와 같은 시스템이 필요로 하는 최소한의 태스크만 동작하게 된다.,1,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 22,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 펌웨어,문자 디바이스에 대한 설명으로 틀린 것은?,문자 디바이스는 파일 시스템에서 하나의 노드 형태로 존재한다.,데이터의 순차성을 지닌 하드웨어로서 버퍼 캐시를 사용한다.,버퍼를 통하지 않고 데이터를 직접 읽고 쓸 수 있는 장치이다.,데이터를 문자 단위 또는 연속적 바이트 흐름으로 전달하고 읽는다.,2,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 24,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 펌웨어,블록 디바이스에 해당되지 않는 것은?,데이터에 의해 임의 접근은 불가능,효율성을 향상하기 위하여 버퍼를 이용,버퍼 캐시를 통해 임의 접근이 가능한 장치,"하드디스크, 플로피 디스크, 램디스크, CD-ROM",1,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 25,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 펌웨어,"0~3V 전압을 3비트 A/D 변환할 떄,  1LSB(Least Significant Bit)는 약 몇 V인가?",0.125,0.375,0.429,0.667,2,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 26,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 펌웨어,다음 중 커널에 대한 설명으로 틀린 것은?,운영체제에서 가장 핵심적인 역할인 자원을 관리한다.,"커널은 프로세서, 메모리, 파일, 시스템, 메모리, 네트워크 등을 관리한다.",커널은 전부 c 코드로 작성되어 있다.,하드웨어의 추상화 기능을 제공한다.,3,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 27,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 펌웨어,다음 중 타깃 시스템의 부팅과정에서 DMA의 역할에 대한 설명으로 틀린 것은?,부팅에 필요한 고속의 입출력에 사용된다.,시스템을 다시 부팅하거나 전원이 꺼지면 CPU를 초기화한다.,장치 제어기는 CPU의 간섭 없이 버퍼 저장소로부터 직접 주 메모리로 데이터 블록을 전송한다.,"인터럽트가 바이트 단위가 아닌 오직 블록 단위로 생성되며, 이것은 장치의 성능을 향상시킨다.",2,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 28,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 펌웨어,전원 관리표준 APM(Advanced Power Management)의 전원 상태의 정의가 맞지 않은 것은?,Full On: 컴퓨터 전원이 켜져 있고 절전 모드에 있는 장치가 없다.,APM Enabled: 컴퓨터의 전원이 켜져 있고 APM은 필요에 따라 장치 전원 관리를 제어하고 있다.,APM Standby: 대부분의 디바이스가 저전력 상태이고 CPU가 느려지거나 중지되고 시스템 상태가 저장된다.,APM Suspend: 대부분의 디바이스 전원이 켜져 있고 시스템 상태는 저장되지 않는다.,4,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 29,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 펌웨어,다음의 임베디드 시스템 부팅 과정 중 가장 마지막에 수행되는 단계는?,init 수행,ROM 영역 수행,루트파일 시스템 검색 및 바운드,커널 수행,1,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 30,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 펌웨어,다음이 설명하고 있는 부트로더로 가장 적절한 것은?,uboot,LILO,GLUB,Eboot,1,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 31,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 펌웨어,리눅스 툴 체인(tool chain) 구성과 가장 거리가 먼 것은?,binutils,gcc,Qt,glibc,3,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 32,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 펌웨어,다음의 임베디드 시스템 개발을 위한 교차개발환경에 대한 설명으로 틀린 것은?,"교차개발환경은 크게 Host 머신과 Target 머신, 터미널, 통신회선으로 구성된다.",Tool chain 및 Simulation Environment는 Target 머신의 구성요소이다.,"통신회선으로는 serial cable, ethernet cable, JTAG cable 등이 사용된다.",터미널(Terminal)은 타깃 머신의 쉘이나 동작 상태를 보여 주거나 호스트 머신에서 사용자가 입력한 사항을 보여 준다.,2,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 33,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 펌웨어,busybox에 대한 설명으로 틀린 것은?,"쉘을 비롯하여 ls, mv, cp 등을 한데 묶어 하나의 파일로서 실행되도록 만들어준다.",각각을 직접 만들었을 때보다 실행파일의 크기가 현저히 작아진다.,저장 공간에 제약을 받는 임베디드 리눅스에서 많이 사용되고 있다.,리눅스의 모든 기능이 들어 있기 때문에 추가 설치가 전혀 필요 없다.,4,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 34,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 펌웨어,"명령어 수행시간이 10ns, 패치(Fetch)시간이 5ns, 명령어 준비 시간이 3ns이면 인스트럭션의 성능은 얼마인가?",0.1,0.5,1,1.25,4,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 35,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 펌웨어,커널의 메모리 할당에서 vmalloc과 kmalloc 함수의 차이점으로 옳은 것은?,"vmalloc은 가상적, kmalloc은 물리적 연속 메모리를 할당한다.","vmalloc은 할당된 페이지 주소가 가상, 물리 모두 연속된 공간을 보장한다.",kmalloc은 할당된 페이지가 가상적으로만 연속된 공간을 보장한다.,vmalloc의 가상적 메모리 할당이 필요한 경우는 하드웨어 장치이다.,1,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 36,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 펌웨어,다음의 디바이스 드라이버를 위한 메모리 할당 프로그램에서 크기와 함께 처리방식을 매개변수로 지정하는 함수 ㉮와 메모리 할당을 해제하는 함수 ㉯에 들어갈 함수를 순서대로 나열한 것은?,"㉮ : malloc, ㉯ : free","㉮ : malloc, ㉯ : kfree","㉮ : kmalloc, ㉯ : kfree","㉮ : kmalloc, ㉯ : free",3,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 37,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 펌웨어,커널의 빌드 과정 중 커널에서 사용할 모듈을 빌드하는 명령은?,Make dep,Make clean,Make bzImage,Make modules,4,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 38,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 펌웨어,대상 제품에 부트로더를 탑재하는 방법이 아닌 것은?,전용의 디버깅 툴과 ICE 장비를 사용하여 플래시에 탑재한다.,PTOC 동글을 활용하여 플래시에 탑재한다.,롬라이터를 사용하여 프로그래밍 후 보드에 삽입한다.,기존에 탑재된 부트로더를 이용하여 탑재한다.,2,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 39,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 펌웨어,리눅스 커널 모듈에 관련된 명령에 대한 설명으로 옳은 것은?,lsmod : 모듈을 커널에서 제거하는 명령이다.,"insmod : 적재된 각각의 모듈명, 크기, 사용횟수, 다른 참조 모듈 등의 정보를 출력한다.",modinfo : 모듈 오브젝트 파일의 모듈 정보를 보여준다.,rmmod : 커널의 이름을 변경하는 명령이다.,3,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 40,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 플랫폼,DHCP에서 MAC 주소를 이용해 서버나 호스트의 위치를 알아낼 때 사용하는 프로토콜은?,ARP,TCP,IGRP,ICP,1,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 41,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 플랫폼,리눅스 시스템에서 파일이나 메모리를 가상의 프로세스 공간에 대으시켜 공유메모리를 이용한 프로세스 간 통신에 이용되는 함수는?,malloc,mmap,dup,pipe,2,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 42,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 플랫폼,서로 다른 프로그램이 사용 중인 메모리 영역을 침범하지 않기 위한 메모리 관리 방법으로 거리가 먼 것은?,Collecting,Shared Memory,Swapping,Paging,1,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 43,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 플랫폼,POSIX 스타일의 공유메모리 API에 대한 설명으로 틀린 것은?,shm_open - POSIX 공유메모리를 생성 혹은 오픈 한다.,close - POSIX 공유메모리와의 연결을 닫는다.,mmap - POSIX 공유메모리 기술자(descriptor)를 메모리와 사상시킨다.,undel - POSIX 공유메모리를 시스템에서 삭제한다.,4,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 44,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 플랫폼,리눅스 커널과 시스템 콜에 관련된 설명으로 틀린 것은?,시스템 콜 호출 시 사용자 프로그램에 별도의 메모리를 할당해야 한다.,커널에서 제공하는 기능은 시스템 콜을 통해 실행할 수 있다.,시스템 콜을 호출하면 커널 모드에서 사용자 모드로 넘어간다.,시스템 콜은 사용자 프로그램이 커널로 진입하는 창구이다.,3,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 45,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 플랫폼,"pthread 뮤텍스의 4가지 유형 중에서 중복잠금, 소유권 없는 잠금 해제 시도, 열린 뮤텍스에 대한 잠금 해제 시도에 대하여 아무런 행동을 지정하지 않는 유형은?",NORMAL,DEFAULT,ERRORCHECK,RECURSIVE,2,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 46,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 플랫폼,리눅스에서 XSI 공유 메모리(SysV 공유메모리)를 생성하면서 새로이 만들어진 IPCID를 반환할 때 사용하는 함수는?,shmctl(),shmat(),shmdt(),shmget(),4,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 47,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 플랫폼,라운드 로빈 스케줄링에 대한 설명으로 적합하지 않은 것은?,시간 분할의 크기가 커지면 FCFS 방법과 같게 된다.,시간 할당량(Time slice)을 초과하면 인터럽트시킨다.,비선점형 기법이다.,"시간 할당량이 너무 작아지면, 오버헤드가 커지게 된다.",3,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 48,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 플랫폼,inode로 불리는 데이터 구조를 할당하여 관리하는 것은 리눅스 커널의 기본 기능 중 무엇인가?,커널 프로그래밍,메모리 관리,프로세스 간 통신,파일 시스템,4,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 49,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 플랫폼,가상기억장치에서 주기억장치로 페이지를 옮겨 넣을 때 주소를 조정해 주어야 하는데 이를 무엇이라고 하는가?,푸싱,패칭,매핑,스케줄링,3,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 50,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 플랫폼,다음 중 주기억장치 관리 전략으로 거리가 먼 것은?,Fetch 전략,Overlay 전략,Placement 전략,Replacement 전략,2,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 51,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 플랫폼,pthread API에 대한 설명으로 틀린 것은?,pthread_create - 스레드를 생성한다.,pthread_detach - 스레드를 감시한다.,pthread_join - 스레드를 프로세스에 병합한다.,pthread_cancel - 스레드를 취소한다.,2,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 52,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 플랫폼,IPv6의 주소체계에 대한 설명으로 틀린 것은?,주소 영역의 크기가 IPv4의 32비트에서 126비트로 확장,프로토콜의 확장을 허용하도록 설계,자동 인식기능이 제공되어 자동 네트워킹이 가능,보안기능이 기본으로 제공,1,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 53,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 플랫폼,HRRN 스케줄링 방식에 대한 설명으로 틀린 것은?,긴 작업과 짧은 작업 간의 지나친 불평등을 해소할 수 있다.,SJF기법의 문제점을 보완하기 위한 방식이다.,비선점 스케줄링 기법이다.,우선순위 결정식은 [(대기시간+서비스시간)/대기시간]이다.,4,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 54,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 플랫폼,여러 프로세스가 공유하는 자원에 대한 접근을 통제하기 위해 사용하는 커널의 동기화 메서드(method)로 연산 기능이 있는 것은?,세마포어,뮤텍스,조건변수,플래그,1,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 55,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 플랫폼,시간적 구역성(Temporal Locality)의 예가 아닌 것은?,스택,Loop,서브루틴,순차적 코드의 실행,4,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 56,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 플랫폼,커널의 역할로 거리가 가장 먼 것은?,"프로세스 생성 및 종료, 스케줄링 등 관리",사용자 프로세스의 시스템 호출 수행,메모리 할당 및 가상 공간 관리,라이브러리 함수 생성,4,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 57,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 플랫폼,다음의 교착상태 예방에 대한 내용은 어떤 조건을 방지하기 위한 것인가?,비선점,점유대기,스택,상호배제,2,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 58,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 플랫폼,OSI-7 layer의 네트워크 계층 프로토콜은?,FTP,TELNET,FDDI,IP,4,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 59,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 플랫폼,RFC-1058 인터넷 표준 라우팅 프로토콜은?,RIP,OSPF,IGRP,HELLO,1,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 60,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 소프트웨어,JAVA 언어에서 float 형 선언으로 옳은 것은?,float f = 3.0e5D;,float f = 3.14;,float f = 3.05d;,float f = 2.05f;,4,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 61,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 소프트웨어,프로토타이핑(Prototyping) 모델에 대한 설명으로 틀린 것은?,개발 단계에서 오류 수정이 불가하므로 유지 보수 비용이 많이 발생한다.,최종 결과물이 만들어지기 전에 의뢰자가 최종 결과물의 일부 또는 모형을 볼 수 있다.,프로토타입은 발주자나 개발자 모두에게 공동의 참조 모델을 제공한다.,개발자는 프로토타입을 통해 사용자 요구사항을 도출할 수 있다.,1,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 62,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 소프트웨어,객체지향 개념에서 하나 이상의 유사한 객체들을 묶어 공통된 특성을 표현한 데이터 추상화를 의미하는 것은?,message,ingeritance,method,class,4,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 63,2019,,,,,embedded-engineer
WRITTEN_CBT,임베디드 소프트웨어,"검사(test)의 종류 중 통합 검사가 끝난 후 전체가 하나의 소프트웨어로 통합되어 요구사항 명세서를 토대로 진행되며, 형상검사, 알파검사, 베타검사 등의 기법을 갖는 것은?",INTEGRATION TEST,UNIT TEST,SYSTEM TEST,VALIDATION TEST,4,,,,medium,,임베디드 기사|필기|기출,임베디드기사 2019-09-21 문제 64,2019,,,,,embedded-engineer
