"exam_type","category","prompt","choice1","choice2","choice3","choice4","correct_answer","model_answer","key_points","explanation","difficulty","image_url","tags","source","source_year","reference_text","code_snippet","code_language","image_urls","certificate_id"
"WRITTEN_CBT","네트워크 보안","다음표의소극적·적극적 암호공격방식의 구분이 옳은 것은? 소극적공격 적극적공격 트래픽분석 삽입공격 재생공격 삭제공격 메시지변조 재생공격 메시지변조 삼입공격","","","","","1","","","소극적 스니핑, 트래픽 분석 공격 재생공격, 위변조(메시지 삽입, 메시지 적극적 삭제,메시지변조, 메시지 순서 변경) 공격 위장, 서비스공격 22년 4회,24년2회","medium","","정보보안기사|필기|기출|지피지기 기출문제|2022년|2회|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 370쪽 · 7번","2022","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","Memcached DDoS 공격 기법에대한 설명으로틀 린것은?","공용 네트워크상에 공개되어있는 대량의 Memcached서버(분산식캐시시스템)에존재 하는인증과설계의취약점을이용한다.","스니핑기법을이용해더많은트래픽을발생 시킨다.","공격자는일반적으로UDP 11211포트를이용 하여공격한다.","이러한공격방식을Amplification Attack(증폭 공격)이라고도한다.","2","","","스니핑(Sniffing)은 네트워크 트래픽을 가로채는 기법으로 DDoS 공격에서 트래픽을 증폭시키는 방식과는 직접적으로 관련이 없다.","medium","","정보보안기사|필기|기출|지피지기 기출문제|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 370쪽 · 8번","","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","네트워크기반공격인Smurf 공격의대응방법을모 두고른 것은? 네트워크로유입되는 패킨 중에 Source 주소가 내부 IP인패킨을차단한다 ©라우터에서다른네트워크로부터자신의네트워크로 들어오는 IP Broadcast 패킨을막도록설정한다. © IP Broadcast Address로 전송된 ICMP 패킨에 대해 응 답하지 않도록 시스템을 설정할 수 있다. 사용하지 않는 UDP 서비스를중지한다.",",©","","","","","","","네트워크로 유입되는 패킷 중에 Source 주소가 내부 IP인 패킷을 차단하는 방식은Land Attack의 대응 방법이며 Smurf 공격의 경우에는 UDP 프로토콜이 아닌 ICMP 프로토콜을 활용한다.","medium","","정보보안기사|필기|기출|지피지기 기출문제|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 370쪽 · 9번","","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","2016년에 처음발견되었으며, IP카메라나가정용 라우터와같은loT장치를주요공격대상으로삼는 DDoS 공격용 봇넷은?","님다(Nimda)","미라이(Mirai)","스터스넷(Stuxnet)","SQL슬래머(Slammer)","2","","","2016년에 처음 발견되었으며 IP 카메라나 가정용 라우터와같은loT장치를 주요 공격 대상으로 삼는 DDoS 공격용 봇넷은 미라이(Mirai)이다. 2001년에 유행한 컴퓨터 월으로, 님다 이메일,웹서버,파일공유등 (Nimda) 다양한전파경로를 통해확산 2010년에 발견된산업용 스턱스넷 시스템을공격하는원으로주로 (Stuxnet) 원심분리기같은산업제어 시스템을표적 SQL 2003년에발생한워으로, MSSQL 슬래머 서버의취약점을악용하여네트워크 (Slammer) 대역폭을 고갈시키는 공격","medium","","정보보안기사|필기|기출|지피지기 기출문제|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 371쪽 · 10번","","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","POF(Passive OS Fingerprinting)기능 중인터페 이스를 무차별 모드로설정하는 옵션은?","-r file","-L","-p","-iiface","2","","","POF옵션은 다음과 같다. -i iface 지정된인터페이스에서패킨을수집 -r file 패킷데이터를읽어올파일을지정할 때사용 특정네트워크 인터페이스를 -p 지정하여 무차별(promiscuous) 모드로설정 -L 가능한모든인터페이스의리스트를 확인","medium","","정보보안기사|필기|기출|지피지기 기출문제|2023년|2회|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 371쪽 · 12번","2023","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","공격유형에 따른 대응 방안으로 틀린것은?","대역폭 소진 공격 중 UDP, ICMP Flooding: 웹 서버앞단에위치한방화벽이나상단라우터 (ISP의 협럭 필요)에서 해당 프로토콜을모두 차단하도록ACL설정하여 대응한다","대역폭 소진 공격 중 TCP Flooding: size가 큰 TCP Flooding 공격은 프로토콜을 기준으로 차 단할수없으므로source ip별pps에대한 임계 치정책을설정하여 대응한다","웹 서버 자원소모공격 중Get(Post) Flooding: 웹 서버 OS의 TCP stack 자원을 소모하는공격 으로서source ip별pps에 대한 임계치 정책을 설정하여대응하거나패킷의헤더를검사하여 옵션필드가없는등의 비정상패킨을차단하 여대응한다.","웹 서버자원소모공격중Slow headeror Slow data Flooding: 이공격은 요청을완료하지않 고해당connection을 지속적으로유지하는공 격이므로하나의요청에대한timeout 값을설 정하여특정 시간동안 요청이 완료되지않을 경우connection을강제종료시켜서차단한다","3","","","Get(Post) Flooding 공격은주로웹서버의 애플리케이션레벨에서발생하는HTTP 요청을 대량으로 보내웹서버 자원을 소모하게 하는 공격으로,TCP stack 자원 소모보다는 웹 서버의 HTTP 요청처리 능력을초과하게 하여 서버가 응답하지 못하게 만드는 것이 목적이다 세션 수 기반의 TCP Stack 자원이나PPS 임계치 보다는Payload 검사를 통해서 웹 애플리케이션 방화벽(WAF)이나, HTTP요청 빈도를제한하는등의 애플리케이션레벨 대응이 필요하다","medium","","정보보안기사|필기|기출|지피지기 기출문제|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 372쪽 · 13번","","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","TCP를이용하지 않는 분산서비스거부공격도구 ㄴ?","'TFN","Stacheldraht","Trinoo","TFN2K","3","","","트리누(Trinoo)는 TCP를 사용하지 않으며, UDP 기반의공격만 지원한다. 23년 4회","medium","","정보보안기사|필기|기출|지피지기 기출문제|2023년|2회|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 372쪽 · 14번","2023","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","다음에서 설명하는공격방식은 무엇인가? -출발지와목적지IP주소를공격대상의 IP주소로같 게 만들어보내는공격 -패킨전송시루프상태에빠지게되어결국 P 프로토 콜스택에심각한장애를유발하는공격","Land Attack","Smurf Attack","Ping of Death Attack","Teardrop Attack","","","","출발지와목적지 IP 주소를공격대상의IP주소로 같게 만들어 보내는 공격은랜드 어택(Land Attack)o다.","medium","","정보보안기사|필기|기출|지피지기 기출문제|2023년|4회|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 373쪽 · 17번","2023","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","다음에서설명하는 DDoS 공격 도구는? -UDP Flood를이용하여 DDoS 공격을수행하는 도구 -TCP를사용하지 않으며, UDP기반의공격만지원 -몇개의 서버들(마스터들)과 많은 수의 클라이언트(데 모)로이루어짐","TFN(Tribe Flood Network)","Trinoo","TFN2K","Stacheldraht","","","","UDP Flood를이용하여 1 DDoS 공격을 수행하는 도구로 TCP를 사용하지 않으며, UDP 기반의 공격만 지원하는 도구는 트리누(Trinoo) 도구이다. 24년1회","medium","","정보보안기사|필기|기출|지피지기 기출문제|2023년|4회|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 373쪽 · 18번","2023","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","다음의 빈칸에 올바른 것은? HTTP Request에 있는파라미터가 HTTP Response의 응답헤더로다시 전달되는경우파라미터 내에커서의 위치를현재줄의맨처음으로보내는()와/과커서 를다음줄로옮기는(ㄴ)을/를넣어서응답을분리시 키는취약점공격을HTTP응답분할공격이라고한다.","⑤ %0A, ©%OD","%0D, ©%0A","%0C, %0A","%0D, ©%0C","","","","HTTP 응답 분할(Response Splitting)공격에서는 캐리지 리턴(Carriage Retum;%OD)과줄바꿈(Line Feed;%OA)문자를 사용하여응답 헤더를 분리하고, 악의적인 응답을 추가할 수있다. %OD는 커서를현재 줄의 맨 처음으로 보내며 %OA는커서를 다음 줄로 옮기는기능을한다 이를통해 공격자는의도적으로HTTP 응답을","medium","","정보보안기사|필기|기출|지피지기 기출문제|2024년|1회|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 373쪽 · 19번","2024","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","다음중DDoS 공격 도구에 대한설명으로올바르지 않은 것은?","트리누(Trinoo)는마스터-에이전트 구조로구성 되며, TCP SYN Flooding UDP Flooding Smurf 공격을수행할수있는복합공격도구이다. TFN(Tribe Flood Network) 은 UDP Flooding, TCP SYN Flooding, ICMP Echo 요청 공격, Smurf 공격등을 수행할수있으며,공격 명령 은마스터에서다수의에이전트로 전달된다.","TFN2K는CAST-256알고리즘으로암호화된 명령을 전송하며, 공격 시 TCP, UDP, ICMP 프 로토콜을복합적으로사용하고,포트를임의 로선택한다.","Stacheldraht는 트리누와 TFN의 특성을 계승한 도구로,마스터-데몬 간 통신이 암호화되며 ICMP Flood, SYN Flood, UDP Flood, Smurf 공 격기능을포함한다","","1","","","","medium","","정보보안기사|필기|기출|지피지기 기출문제|2024년|2회|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 374쪽 · 21번","2024","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","다음 중hping3명령어의옵션설명으로 틀린것은?","-a:패키의출발지IP주소를위조할수있으며 IPSpoofing 테스트 등에 활용된다.","-p:송신자의포트번호를설정할수있으며,서 비스 식별을 위한포트스캐닝에사용된다.","-icmp: TCP 대신 ICMP 프로토콜을 사용하여 핑테스트와 유사한 기능을수행할수 있다.","-flood: 대량의패킷을대상에게빠르게 전송 하며, 서비스거부(DoS)공격 시물레이션에활 용된다.","2","","","-p는 목적지(Destination)포트번호를설정하는 옵션이며, 송신자의 포트를 설정하는 기능은 아니다","medium","","정보보안기사|필기|기출|지피지기 기출문제|2024년|4회|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 375쪽 · 24번","2024","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","다음중 Syn Flooding 공격에 대한설명으로옳지않 은 것은 무엇인가?","TCP3-way 핸드쉐이크 과정을악용한다.","공격자는다량의SYN 패킨을보내서버의자 원을고갈시킨다.","UDP 프로토콜을사용하여공격을수행한다.","서버의TCPQueue를가득채워정상적인연결 을방해한다","3","","","Syn Flooding 공격은 TCP 프로토콜의 3-way 핸드쉐이크 과정을 악용하여 다수의SYN 패킨을 서버로보내서버의자원을고갈시키고,TCP Queue를 가득채워 정상적인 연결을 방해한다. Syn Flooding 공격은UDP가 아닌 TCP 프로토콜을","medium","","정보보안기사|필기|기출|지피지기 기출문제|2025년|1회|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 376쪽 · 27번","2025","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","다음 중Ping of Death(PoD) 공격의 원리는?","ICMP Echo Request 패킷을 정상적인 크기로 보내네트워크연결을차단하는공격이다.","ICMIP패킷의크기를 비정상적으로크게조작 하여대상시스템이처리할수없는크기로전 송함으로써 시스템을다운시키는공격이다.","출발지와 목적지의 주소가동일한 패킷을 전송 시켜반복적인처리를시키는공격이다","공격자가다수의좀비컴퓨터를이용하여특정 대상에게과도한UDP 트래픽을전송하여대 역폭을 소진하는공격이다.","2","","","Ping of Death는ICMP 패킨의 크기를비정상적으로 크게 조작하여 대상 시스템이 처리할 수 없는 크기로 전송함으로써 시스템을 다운시키는 공격이다. 과거일부 운영체제 및 네트워크 장비는 65535바이트 이상의ICMP 패킨을처리할 때 오류가 발생하여 시스템이충돌(Crash)하거나다운되는문제가 존재함에 따라 공격자는 이 취약점을 악용하여 비정상적으로큰패킨을 보내 시스템 장애를 유발한다.","medium","","정보보안기사|필기|기출|지피지기 기출문제|2025년|1회|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 376쪽 · 28번","2025","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","80포트를 사용하는 웹 서버에 대한 GET Flooding공격이며, 지정 시간내 임계치를초 과하여동일한 웹 페이지에접속하는 패킷을 차단한다.","","","","","","","","네트워크 패킨은과도한SYN 패킨, 짧은시간 간격 다양한 Source Port 사용 등의 특징을 통해 TCP SYN Flooding 공격임을 식별할 수 있다. TCP SYN Flooding 공격은 TCP 3-Way 핸드쉐이크의 첫 번째 단계인 SYN 패킨을 대량으로 전송하여,서버의 연결 대기 큐를 가득 채움으로써, 정상 사용자의 접속을 방해하는 서비스거부 공격이다. TCP Syn Flooding 공격은 접근 제어 목록(ACL)을 통해 비정상적인소스IP또는포트를차단하거나 SYNCookies 활성화,방화벽/IPS 장비 설정을 통해 대응할 수있다","medium","","정보보안기사|필기|기출|지피지기 기출문제|2025년|2회|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 377쪽 · 4번","2025","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","공격자는다음과같이hping3도구를이용해 네트워 크 브로드캐스트 주소(192.168.0.255)로ICMP 패킨 을 대량 전송하였다.이때 출발지 IP는10.10.10.5로 위조하였다.다음명령과가장 관련이 있는 공격은? hping3 192168.0.255 -a 10.10.10.5 —icmp —flood","Ping of Death","Land Attack","Teardrop","Smurf","4","","","hping3은리눅스(Linux)용 무료패킨생성 및 분석 둘이다. hping3은 TCP, UDP, ICMP 등여러 프로토콜을 지원하며DoS공격을할수있는해킹 도구로도 사용할 수있다 hping3 [브로드캐스트 주소]-a [대상자 IP]-icmp-flood ·IP 10.10.10.5를 목적지로설정하고 브로드캐스트 주소인192.168.0.255를이용하여 다량의 1CMP","medium","","정보보안기사|필기|기출|지피지기 기출문제|2025년|2회|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 377쪽 · 31번","2025","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","다음에서설명하는공격기법으로올바른 것은? HTTP GET메서드를사용하여헤더의최종끝을알리는 개행 문자열인 WrWnWrWn(16진수: OD OA OD OA)을 전송하지 않고, WrWn(16진수: OD OA)만 전송하여 대상 웹서버와연결상태를장시간지속시키고연결자원을 모두소진하게시키는서비스 거부공격이다","Slowloris 공격","RUDY공격","SYN Flooding 공격","CC(Cache-Control) 공격","1","","","HTTP GET메서드를사용하여헤더의 최종끝을 알리는개행문자열인WrWnWrWn을전송하지 않고 WrWn만 전송하여 대상웹서버와 연결상태를 장시간 지속시키고 연결 자원을 모두 소진하게 시키는 서비스 거부 공격은 Slowloris 공격(Slowloris Attack; Slow HTTP Header DoS Attack)ol다.","medium","","정보보안기사|필기|기출|지피지기 기출문제|2025년|4회|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 378쪽 · 34번","2025","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","TCP 연결 과정 중 3-Way Handshaking의 Half Open 취약점을 이용한 공격은?","Land공격","SYN Flooding 공격","Smurf 공격","Trinoo공격","","","","TCP 연결과정 중3-Way Handshaking의 Half Open 취약점을이용한공격은SYNF Flooding 공격이다. SYN Flooding 공격 기법은 SYN Flag만 지속해서 전달하고 돌아오는 SYN/ACK 패킷에 대한 응답을 주지 않아서피해서버의자원을 소모하게 만드는 공격이다.","medium","","정보보안기사|필기|예상|천기누설 예상문제|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 천기누설 예상문제 · PDF 382쪽 · 11번","","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","다음 지문이설명하는 것은 무엇인가? -트리누와TFN을참고하여제작된도구로서이들이가 진특성을대부분가지고있는공격도구이다 -마스터 시스템및에이전트데몬사이에 통신할 때암 호화하는 기능이 추가되었으며, TFN이나 TFN2K와같 O ICMP Flood, SYN Flood, UDP Flood와 Smurt 등의 DDoS 공격을할수있는기능이 있다","Stacheldraht","Targa","Bonk","Boink","2","","","Stacheldraht의 특징은 다음과 같다. 트리누와TFN을참고하여제작된도구로서 이들이가진 특성을대부분 가지고있는공격 도구 마스터 시스템및에이전트데몬사이에통신할 때암호화하는기능이 추가되었으며,TFN이나 TFN2K와 OI ICMP Flood, SYN Flood, UDP Flood와 Smurt 등의DDoS 공격을할수있는 기능이 있음 Targa는 Mixter에 의해 만들어진여러 종류의 서비스","medium","","정보보안기사|필기|예상|천기누설 예상문제|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 천기누설 예상문제 · PDF 382쪽 · 12번","","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","다음은 어떤프로토콜에 대한 DoS 공격인가? -""목적지도달불가(Destination Unreachable)메시지가 일부방화벽에서상당히많은리소스를소비한다는 사실을이용한다 -해당공격은방화벽을트래픽으로뒤덮어버리는방식 이아니라CPU를Hgh Load시키기 때문에공격자입 장에서는 매우 효율적이다","ICMP","HTTP","TCP DSMTP","","1","","","목적지 도달 불가(Destination Unreachable) 메시지는 ICMP 메시지의한종류로패킨이 중도에 폐기될 때사용되는메시지이다. ICMP 메시지의 한 종류인 목적지 도달 불가(Destination Unreachable) 메시지는일부 방화벽에서상당히 많은리소스를 소비하므로DoS 공격에사용된다","medium","","정보보안기사|필기|예상|천기누설 예상문제|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 천기누설 예상문제 · PDF 382쪽 · 14번","","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","다음중랜드 어택에 대한 대응법으로 가장거리가 먼것은?","현재는대부분 패치가완료되었으므로최신 OS및 SW를이용한다.","출발지와목적지IP주소가다른패킨은기본적 으로차단한다","신뢰 된호스트만 접속할 수있도록WhiteList 기반으로정책을운용한다. 침입차단시스템을이용한다.","","2","","","랜드어택은출발지와 목적지 IP 주소가 같은패킨을 기본적으로차단한다 ·TCP 패킷의 출발지와 목적지의 IP 주소 주소 및Port번호가 같은지 확인 확인하고,같으면차단하도록라우터 및침입차단시스템(IPS)설정 최신 최신 OS 및SW를 이용 패치 화이트 ·신뢰 된호스트만 접속할수있도록 리스트 기반 정책운용","medium","","정보보안기사|필기|예상|천기누설 예상문제|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 천기누설 예상문제 · PDF 383쪽 · 17번","","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","다음중Windows 계열의 시스템에 대한 포트 스캐 님을 할 수 없는 것은?","TCP SYN Scan","TCP FIN Scan","TCP Connect Scan","UDP Scan","2","","","TCP FIN Scan의 경우 스텔스 스캔으로 주로 UNIX 계열OS 시스템에 대해서만 사용할 수있다. 22년 1회","medium","","정보보안기사|필기|기출|지피지기 기출문제|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 394쪽 · 1번","","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","N-IDS가 수집하여처리하는패킨들에서다음과같 은형태의패킷들이 발견되었다.이에대한설명으로 가장옳은 것은? 출발지 IP 목적지 IP 출발지 목적지 TCP 포트 포트 세그먼트 S1 D1 P1 P2 SYN S1 D1 P3 P4 SYN D1 S1 P2 P1 SYN, ACK S1 D1 P1 P2 RST D1 S1 P4 P3 SYN, ACK S1 D1 P3 P4 RST S1 D1 P5 P6 SYN D1 S1 P6 P5 RST, ACK","S1시스템이D1시스템에대해SYN Flooding 공격을시도하였다.","S1시스템이D1시스템에 대해 TCP SYN스캔 을시도하였다","S1시스템이D1시스템에 대해TCPCONNECT 스캔을시도하였다.","S1 시스템이D1시스템에대해Stealth 스캔을","2","","","","medium","","정보보안기사|필기|기출|지피지기 기출문제|2022년|1회|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 394쪽 · 2번","2022","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","포트 스캐너로 유명한 Nmap에서 대상시스템의운 영체제를판단할때이용하는기법을가장잘표현하 고 있는 것은?","Telnet접속시운영체제가표시하는고유한문 자열을 분석하는 배너그래빙(banner grab- bing)","운영체제별로 지원하는 서비스및 열려있는포 트의차이","운영체제별로고유한식별자탐지","TCP/IP 프로토콜표준이명시하지않은패킷 처리기능의운영체제별구현","4","","","NMAP은nmap-O명령어를이용하여운영체제를 탐지할 수 있다. NMAP은 TCP/IP프로토콜의 표준에명확히 정의되지 않은패킨 처리방식의 차이를이용하여 운영체제별 고유한 응답 특성을 분석할 수 있고,이를 통해 운영체제 식별 등의 기능을 수행할 수 있다.","medium","","정보보안기사|필기|기출|지피지기 기출문제|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 394쪽 · 3번","","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","다음문장의기능을수행하기위한Nmap의명령옵 션은? 해당스캐닝기법은방화벽이 존재하더라도해당서버 에서비스가 오픈되어 있는지, 필터링이 되어있는지등 을파악하기 위해사용되며,다른 스캔기법보다더비밀 스럽고타켓호스트에 log가남지 않는방법이다","-sU","-sP","sT","","2","","","TCP Half Open Scan은 TCP 패킨 헤더의 제어비트를 조작하여TCP 연결설정과정을 완전하게 수행하지 않기 |때문에로그가 기록되지 않으므로 로그 추적이 불가능하므로다른 스캔보다더비밀스러운 스캔 기법이다. TCP Half Open Scan 명령 옵션은-sSo다 23년1회,24년 1회,4회","medium","","정보보안기사|필기|기출|지피지기 기출문제|2022년|4회|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 395쪽 · 4번","2022","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","정찰공격(Reconnaissance Attack)을 위해 사용되 는 도구가 아닌것은?","핑 스웹(Ping Sweep)","포트 스캔(PortScan)","패킷 스니퍼(Packet Sniffer)","포트 리다이렉션(Port Redirection)","4","","","포트리다이렉션(Port Redirection)한 포트에서 받은트래픽을다른포트로전달하는방식으로,정찰 공격에 사용되기보다는 트래픽우회나 프록시설정 등에 활용되는 방식으로 정찰 공격이 아니다. 정찰 공격의 유형은 핑 스웹(Ping Sweep),포트 스캔(Port Scanning),패키 스니퍼(Packet Sniffer)가 있다.","medium","","정보보안기사|필기|기출|지피지기 기출문제|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 395쪽 · 5번","","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","Stealth 스캐닝 유형이 아닌것은?","X-MAS Scanning","NULL Scanning","FIN Scanning )TCP Open Scanning","","4","","","스텔스 스캔(Stealth Scan)은 TCP FiIN/NULL/Xmas Scan, TCP ACK Scan, Decoy Scanol 있다. 23년4회","medium","","정보보안기사|필기|기출|지피지기 기출문제|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 395쪽 · 6번","","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","네트워크탐색도구인NMAP의스캔타입을지정하 는명령 중 TCP 포트 오픈여부를확인하고자 포트 를완전히 연결하지 않고SYN패킨만보내 오픈여 부를 확인하고자 할 때사용하는 명령어는?","sT","-sF","-SU","","2","","","NMAP의스캔타입을지정하는명령어는다음과 같다. TCP Connect(Open) Scan TCP 포트 오픈 여부를확인하는스캔 -ST ·TCP 연결을완전히 맺어 포트 오픈 여부확인 •TCP SYN(Half-Open) Scan -SS ·TCP 포트 오픈여부를확인하는 스캔 ·포트를완전히 연결하지 않고 SYN 패킨만 보내 오픈 여부확인 UDP Scan -SU UDP 포트 오픈여부를확인하는 스캔 •TCP FIN Scan -SF TCP FIN 제어비트패킨을이용한스캔","medium","","정보보안기사|필기|기출|지피지기 기출문제|2023년|4회|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 395쪽 · 7번","2023","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","다음 스캔 방식 중 스텔스 스캔(Stealth Scan)공격 으로틀린것은?","TCP Half Open 스캔","ICMP Ping 스캔","FIN스캔","XMAS스캔","2","","","스텔스 스캔의 종류에는 TCP FIN/NULL/Xmas Scan, TCP ACK Scan, Decoy ScanoI 있다. 23년4회","medium","","정보보안기사|필기|기출|지피지기 기출문제|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 396쪽 · 8번","","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","다음 중 오픈 스캔(Open Scan)에 대한설명 중올바 르지 않은 것은?","TCP Full Open Scan은 일반 사용자 권한으로 TCP 포트 오픈 여부를 확인하기 위해 con- nect0 시스템 호출을이용하는방식으로 포트 가 닫혀있을때는목표 시스템으로부터ACK 패킷을 전송받는다.","TCP Half Open Scan은 관리자 권한으로 TCP 패킨을조작하여TCP포트 오픈여부를판단 하는 스캔방식으로 포트가닫혀있을때는목 표 시스템으로부터 RST+ACK 패킷을전송받 는다.","UDP Scan은UDP를사용하여 열린 포트를찾 기 위한 스캔방식으로포트가닫혀있을때는 목표 시스템으로부터""ICMP Port Unreacha- ble""에러메시지를받는다.","TCP FIN Scan은 TCP Flag의 FIN 제어비트만을 활성화하여대상포트로 패킷을 전송하는기법 으로포트가닫혀있을 때는목표 시스템으로부 터 RST패킷을 받는다.","1","","","TCP Full Open Scan은 포트가 닫혀있을 때는 목표","medium","","정보보안기사|필기|기출|지피지기 기출문제|2023년|4회|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 396쪽 · 9번","2023","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","다음과 같은동작을하는 Scan 방식으로올바른것 은? 포트가 열려있는 포트가 닫혀있는 상태(Open Port) 상태(Closed Port) 금격자 서버 공적자 세버 SYN SYN+ACR B SYN ACK IBI iEI IRST+ACK RST+ACK","TCP Half Open Scan )TCP Full Open Scan","TCP NULL Scan","TCP FIN Scan","","2","","","TCP Full Open Scan은일반 사용자권한으로 TCP 포트오픈여부를 확인하기 위해connecto 시스템 호출을이용하는 방식이다 포트가 열려있는 상태(Open Port)일 때는 목표 시스템으로부터SYN+ACK 패킨을수신한 후ACK 패킨을 전송하여 TCP 연결설정 완료한 후,공격자의 목적인 포트 오픈 여부를 확인했으므로 연결 중단을 위해 RST+ACK 패킨을 전송하여 연결을 종료한다. 포트가 닫혀있는상태(Closed Port)일 때는 포트가 닫혀있으므로 목표시스템이 연결요청을 받지 못하고 RST+ACK 패킨을 전송받는다. 24년 4회","medium","","정보보안기사|필기|기출|지피지기 기출문제|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 396쪽 · 10번","","","","","","information-security-engineer"
"WRITTEN_CBT","네트워크 보안","다음중Nmap을사용하여네트워크패킨을통해 OS 버전 정보를 확인할수 있는 옵션은 무엇인가?","-sS","","","-SN","2","","","Nmap을사용하여네트워크패킨을통해 OS 버전 정보를 확인할 수 있는 옵션은 -0이다.","medium","","정보보안기사|필기|기출|지피지기 기출문제|2024년|4회|네트워크 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 396쪽 · 11번","2024","","","","","information-security-engineer"
